split,task,model,partition,random_state,true_label,predicted_label,count
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,1.0,alcohol,acetone,1
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,1.0,acetone,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,1.0,acetone,alcohol,4
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,1.0,acetone,acetone,23
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,1.0,air,air,6
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,1.0,air,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,1.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,1.0,alcohol,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,1.0,alcohol,alcohol,10
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,1.0,alcohol,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,1.0,acetone,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,1.0,acetone,alcohol,5
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,1.0,acetone,acetone,5
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,1.0,air,air,69
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,1.0,air,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,1.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,1.0,alcohol,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,1.0,alcohol,alcohol,80
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,1.0,alcohol,acetone,1
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,1.0,acetone,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,1.0,acetone,alcohol,23
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,1.0,acetone,acetone,58
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,2.0,air,air,18
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,2.0,air,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,2.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,2.0,alcohol,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,2.0,alcohol,alcohol,26
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,2.0,alcohol,acetone,1
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,2.0,acetone,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,2.0,acetone,alcohol,4
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,2.0,acetone,acetone,23
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,2.0,air,air,6
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,2.0,air,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,2.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,2.0,alcohol,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,2.0,alcohol,alcohol,10
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,2.0,alcohol,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,2.0,acetone,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,2.0,acetone,alcohol,4
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,2.0,acetone,acetone,6
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,2.0,air,air,69
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,2.0,air,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,2.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,2.0,alcohol,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,2.0,alcohol,alcohol,80
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,2.0,alcohol,acetone,1
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,2.0,acetone,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,2.0,acetone,alcohol,23
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,2.0,acetone,acetone,58
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,3.0,air,air,18
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,3.0,air,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,3.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,3.0,alcohol,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,3.0,alcohol,alcohol,26
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,3.0,alcohol,acetone,1
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,3.0,acetone,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,3.0,acetone,alcohol,4
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,3.0,acetone,acetone,23
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,3.0,air,air,6
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,3.0,air,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,3.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,3.0,alcohol,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,3.0,alcohol,alcohol,10
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,3.0,alcohol,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,3.0,acetone,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,3.0,acetone,alcohol,4
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,3.0,acetone,acetone,6
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,3.0,air,air,69
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,3.0,air,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,3.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,3.0,alcohol,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,3.0,alcohol,alcohol,80
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,3.0,alcohol,acetone,1
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,3.0,acetone,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,3.0,acetone,alcohol,23
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,3.0,acetone,acetone,58
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,4.0,air,air,18
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,4.0,air,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,4.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,4.0,alcohol,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,4.0,alcohol,alcohol,26
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,4.0,alcohol,acetone,1
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,4.0,acetone,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,4.0,acetone,alcohol,4
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,train,4.0,acetone,acetone,23
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,4.0,air,air,6
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,4.0,air,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,4.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,4.0,alcohol,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,4.0,alcohol,alcohol,10
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,4.0,alcohol,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,4.0,acetone,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,4.0,acetone,alcohol,4
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,validation,4.0,acetone,acetone,6
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,4.0,air,air,69
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,4.0,air,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,4.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,4.0,alcohol,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,4.0,alcohol,alcohol,80
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,4.0,alcohol,acetone,1
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,4.0,acetone,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,4.0,acetone,alcohol,24
S5_train_I_D1_val_D2_3,three_class_with_air,Random Forest,test,4.0,acetone,acetone,57
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,train,,air,air,18
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,train,,air,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,train,,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,train,,alcohol,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,train,,alcohol,alcohol,27
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,train,,alcohol,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,train,,acetone,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,train,,acetone,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,train,,acetone,acetone,27
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,validation,,air,air,6
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,validation,,air,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,validation,,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,validation,,alcohol,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,validation,,alcohol,alcohol,10
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,validation,,alcohol,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,validation,,acetone,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,validation,,acetone,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,validation,,acetone,acetone,10
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,test,,air,air,64
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,test,,air,alcohol,5
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,test,,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,test,,alcohol,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,test,,alcohol,alcohol,79
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,test,,alcohol,acetone,2
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,test,,acetone,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,test,,acetone,alcohol,13
S5_train_I_D1_val_D2_3,three_class_with_air,RBF SVM,test,,acetone,acetone,68
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,0.0,air,air,18
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,0.0,air,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,0.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,0.0,alcohol,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,0.0,alcohol,alcohol,27
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,0.0,alcohol,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,0.0,acetone,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,0.0,acetone,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,0.0,acetone,acetone,27
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,0.0,air,air,6
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,0.0,air,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,0.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,0.0,alcohol,air,1
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,0.0,alcohol,alcohol,9
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,0.0,alcohol,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,0.0,acetone,air,4
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,0.0,acetone,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,0.0,acetone,acetone,6
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,0.0,air,air,66
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,0.0,air,alcohol,3
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,0.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,0.0,alcohol,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,0.0,alcohol,alcohol,81
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,0.0,alcohol,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,0.0,acetone,air,6
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,0.0,acetone,alcohol,17
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,0.0,acetone,acetone,58
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,1.0,air,air,18
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,1.0,air,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,1.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,1.0,alcohol,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,1.0,alcohol,alcohol,27
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,1.0,alcohol,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,1.0,acetone,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,1.0,acetone,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,1.0,acetone,acetone,27
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,1.0,air,air,6
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,1.0,air,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,1.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,1.0,alcohol,air,1
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,1.0,alcohol,alcohol,9
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,1.0,alcohol,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,1.0,acetone,air,2
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,1.0,acetone,alcohol,1
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,1.0,acetone,acetone,7
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,1.0,air,air,63
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,1.0,air,alcohol,6
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,1.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,1.0,alcohol,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,1.0,alcohol,alcohol,81
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,1.0,alcohol,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,1.0,acetone,air,5
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,1.0,acetone,alcohol,17
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,1.0,acetone,acetone,59
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,2.0,air,air,18
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,2.0,air,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,2.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,2.0,alcohol,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,2.0,alcohol,alcohol,27
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,2.0,alcohol,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,2.0,acetone,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,2.0,acetone,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,2.0,acetone,acetone,27
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,2.0,air,air,6
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,2.0,air,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,2.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,2.0,alcohol,air,1
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,2.0,alcohol,alcohol,9
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,2.0,alcohol,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,2.0,acetone,air,4
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,2.0,acetone,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,2.0,acetone,acetone,6
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,2.0,air,air,64
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,2.0,air,alcohol,5
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,2.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,2.0,alcohol,air,1
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,2.0,alcohol,alcohol,79
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,2.0,alcohol,acetone,1
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,2.0,acetone,air,6
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,2.0,acetone,alcohol,18
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,2.0,acetone,acetone,57
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,3.0,air,air,18
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,3.0,air,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,3.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,3.0,alcohol,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,3.0,alcohol,alcohol,27
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,3.0,alcohol,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,3.0,acetone,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,3.0,acetone,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,3.0,acetone,acetone,27
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,3.0,air,air,6
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,3.0,air,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,3.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,3.0,alcohol,air,1
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,3.0,alcohol,alcohol,9
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,3.0,alcohol,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,3.0,acetone,air,3
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,3.0,acetone,alcohol,2
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,3.0,acetone,acetone,5
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,3.0,air,air,64
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,3.0,air,alcohol,5
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,3.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,3.0,alcohol,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,3.0,alcohol,alcohol,81
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,3.0,alcohol,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,3.0,acetone,air,6
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,3.0,acetone,alcohol,15
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,test,3.0,acetone,acetone,60
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,4.0,air,air,18
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,4.0,air,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,4.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,4.0,alcohol,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,4.0,alcohol,alcohol,27
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,4.0,alcohol,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,4.0,acetone,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,4.0,acetone,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,train,4.0,acetone,acetone,27
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,4.0,air,air,6
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,4.0,air,alcohol,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,4.0,air,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,4.0,alcohol,air,1
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,4.0,alcohol,alcohol,9
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,4.0,alcohol,acetone,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,4.0,acetone,air,0
S5_train_I_D1_val_D2_3,three_class_with_air,MLP,validation,4.0,acetone,alcohol,1
